ambient_temp(C),PbOA2(ml),ODE(ml),OLA(ml),t_inject(C),TMS(ul),ODE_for_TMS(ml),Cl_at_high_t(mM),Cl_at_60C(mM),Result_wavelength(nm),Result_peak/valley
17.7,18.0,15.0,0.0,65.0,290.0,15.0,0.0,0.0,896.0,2.1
17.7,18.0,15.0,0.0,60.0,290.0,17.0,0.0,0.0,911.0,1.86
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,869.0,1.7
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,887.0,1.7
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,899.0,2.0
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,839.0,1.6
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,875.0,1.9
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,851.0,1.4
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,863.0,1.9
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,869.0,1.9
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,863.0,1.8
17.7,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,867.0,1.9
20.4,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,873.0,1.8
20.4,4.5,15.0,0.0,65.0,295.0,15.0,0.0,0.0,885.0,1.7
20.4,4.5,15.0,0.0,65.0,290.0,15.0,0.0,0.0,897.0,2.0
20.4,4.5,15.0,0.0,65.0,290.0,15.0,0.0,0.0,891.0,1.6
20.4,4.5,15.0,0.0,95.0,290.0,12.0,0.0,0.0,923.0,2.5
20.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,951.0,2.6
20.4,4.5,15.0,0.0,115.0,315.0,10.0,0.0,0.0,989.0,2.1
20.4,4.5,15.0,0.0,135.0,348.0,6.0,0.0,0.0,974.0,1.0
20.4,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.0,917.0,2.2
19.9,4.5,15.0,0.0,100.0,290.0,12.0,0.0,0.6,941.0,2.6
10.4,18.0,15.0,0.0,90.0,240.0,12.0,0.0,0.0,1232.0,5.5
10.4,18.0,15.0,0.0,90.0,240.0,12.0,0.0,0.0,1196.0,6.5
10.4,18.0,15.0,0.0,90.0,240.0,12.0,0.0,0.0,1286.0,7.1
10.4,18.0,15.0,0.0,74.0,240.0,12.0,0.0,0.0,1163.0,5.2
10.4,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,1055.0,3.9
10.4,18.0,15.0,0.0,90.0,210.0,12.0,0.0,0.0,1354.0,8.8
10.4,18.0,15.0,0.0,85.0,210.0,12.0,0.0,0.0,1145.0,4.6
10.4,18.0,15.0,0.0,90.0,210.0,12.0,0.0,0.0,1145.0,5.0
10.4,18.0,15.0,0.0,90.0,210.0,12.0,0.0,0.0,1151.0,4.5
10.4,18.0,15.0,0.0,90.0,210.0,12.0,0.0,0.0,1178.0,6.6
10.4,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1379.0,11.0
10.4,18.0,15.0,0.0,95.0,210.0,10.0,0.0,0.0,1352.0,6.9
10.4,18.0,15.0,0.0,90.0,210.0,10.0,0.0,0.0,1397.0,11.0
10.4,18.0,15.0,0.0,95.0,210.0,12.0,0.0,0.0,1448.0,9.9
10.4,18.0,15.0,0.0,95.0,210.0,12.0,0.0,0.0,1373.0,8.2
10.4,18.0,15.0,0.0,85.0,210.0,12.0,0.0,0.0,1388.0,12.9
3.9,4.5,15.0,0.5,60.0,210.0,12.0,0.0,0.0,653.0,1.2
3.9,4.5,15.0,0.09,80.0,210.0,12.0,0.0,0.0,745.0,1.5
3.9,4.5,15.0,0.09,100.0,210.0,12.0,0.0,0.0,818.0,2.0
3.9,4.5,15.0,0.0,90.0,290.0,12.0,0.0,0.0,929.0,2.4
3.9,4.5,15.0,0.09,100.0,210.0,10.0,0.0,0.0,790.0,1.7
3.9,18.0,15.0,0.0,100.0,210.0,10.0,0.0,0.0,1232.0,7.1
3.9,18.0,15.0,0.0,110.0,210.0,8.0,0.0,0.0,1235.0,5.0
3.9,18.0,15.0,0.0,115.0,210.0,8.0,0.0,0.0,1460.0,6.4
3.9,18.0,15.0,0.0,120.0,210.0,8.0,0.0,0.0,1403.0,8.0
3.9,18.0,15.0,0.0,100.0,210.0,8.0,0.0,0.0,1250.0,6.1
3.9,18.0,15.0,0.0,108.0,240.0,10.0,0.0,0.0,1211.0,7.4
3.9,18.0,15.0,0.0,120.0,240.0,10.0,0.0,0.0,1277.0,6.4
3.9,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1259.0,6.9
3.9,18.0,15.0,0.0,125.0,240.0,10.0,0.0,0.0,1289.0,6.8
3.9,18.0,15.0,0.0,125.0,240.0,10.0,0.0,0.0,1295.0,7.3
3.9,18.0,15.0,0.0,125.0,240.0,10.0,0.0,0.0,1325.0,8.1
3.9,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,1100.0,7.0
3.9,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,986.0,4.1
3.9,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,1130.0,7.4
3.9,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,1070.0,6.1
3.9,18.0,15.0,0.0,70.0,240.0,14.0,0.0,0.0,911.0,2.1
-1.5,4.5,15.0,0.0,65.0,290.0,15.0,0.0,0.05,863.0,1.4
-1.5,4.5,15.0,0.0,65.0,290.0,15.0,0.3,0.05,887.0,1.9
-1.5,4.5,15.0,0.0,70.0,290.0,15.0,0.3,0.05,905.0,2.3
-1.5,4.5,15.0,0.0,65.0,290.0,14.0,0.0,0.05,863.0,1.4
-1.5,4.5,15.0,0.0,70.0,290.0,14.0,0.3,0.05,917.0,2.3
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1367.0,13.5
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1166.0,6.5
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1205.0,9.7
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.3,995.0,2.6
-3.8,4.5,15.0,0.0,75.0,180.0,10.0,0.0,0.0,923.0,2.5
-3.8,18.0,15.0,0.0,100.0,240.0,13.0,0.0,0.0,1229.0,9.2
-3.8,18.0,15.0,0.0,100.0,240.0,13.0,0.0,0.0,1223.0,6.3
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1142.0,5.4
-3.8,18.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,1049.0,5.4
-3.8,18.0,15.0,0.0,70.0,240.0,12.0,0.0,0.0,974.0,3.9
-3.8,18.0,15.0,0.0,120.0,240.0,10.0,0.0,0.0,1223.0,6.6
-3.8,18.0,15.0,0.0,135.0,210.0,8.0,0.0,0.0,1484.0,8.5
-3.8,18.0,15.0,0.0,120.0,240.0,10.0,0.0,0.0,1214.0,5.3
-3.8,18.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,1250.0,5.9
-3.8,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1460.0,10.4
-3.8,18.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,1253.0,6.0
-3.8,18.0,15.0,0.0,130.0,210.0,10.0,0.0,0.0,1523.0,7.1
-3.8,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1508.0,7.3
-3.8,18.0,15.0,0.0,145.0,240.0,8.0,0.0,0.0,1286.0,3.6
-3.8,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1259.0,7.0
-3.8,18.0,15.0,0.0,110.0,210.0,12.0,0.0,0.0,1364.0,6.5
-3.8,18.0,15.0,0.0,153.0,240.0,8.0,0.0,0.0,1292.0,3.4
0.1,18.0,15.0,0.0,120.0,240.0,12.0,0.0,0.0,1238.0,5.8
0.1,18.0,15.0,0.0,110.0,240.0,12.0,0.0,0.0,1208.0,4.9
0.1,18.0,15.0,0.0,100.0,240.0,12.0,0.0,0.0,1190.0,6.0
0.1,18.0,15.0,0.0,155.0,240.0,8.0,0.0,0.0,1331.0,5.1
0.1,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1187.0,7.1
0.1,18.0,15.0,0.0,85.0,240.0,12.0,0.0,0.0,1061.0,5.1
0.1,18.0,15.0,0.0,85.0,210.0,12.0,0.0,0.0,1094.0,5.4
0.1,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1196.0,5.7
0.1,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.3,1511.0,8.2
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.3,872.0,2.5
0.1,7.0,15.0,0.0,80.0,240.0,12.0,0.0,0.0,875.0,2.74
0.1,18.0,15.0,0.0,128.0,210.0,8.0,0.0,0.0,1268.0,6.8
0.1,7.0,15.0,0.0,95.0,240.0,12.0,0.0,0.0,929.0,2.8
0.1,7.0,15.0,0.0,95.0,240.0,12.0,0.0,0.0,923.0,2.86
0.1,18.0,15.0,0.0,135.0,210.0,8.0,0.0,0.0,1466.0,6.6
0.1,18.0,15.0,0.0,140.0,210.0,10.0,0.0,0.0,1544.0,7.7
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,944.0,3.4
0.1,18.0,15.0,0.0,135.0,210.0,8.0,0.0,0.0,1250.0,3.8
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,941.0,2.8
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,926.0,3.5
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,926.0,3.3
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,920.0,3.3
0.1,7.0,15.0,0.0,105.0,240.0,12.0,0.0,0.3,953.0,4.1
0.1,7.0,15.0,0.0,100.0,240.0,12.0,0.0,0.3,917.0,3.4
0.1,7.0,15.0,0.0,107.0,240.0,12.0,0.0,0.3,941.0,3.6
0.1,7.0,15.0,0.0,90.0,240.0,12.0,0.0,0.3,911.0,3.2
0.1,7.0,15.0,0.0,87.0,240.0,12.0,0.0,0.3,911.0,3.1
0.1,7.0,15.0,0.0,85.0,240.0,12.0,0.0,0.3,899.0,3.0
0.1,7.0,15.0,0.0,86.0,240.0,12.0,0.0,0.0,893.0,2.9
0.1,7.0,15.0,0.0,86.0,240.0,12.0,0.0,0.0,887.0,2.9
0.1,7.0,15.0,0.0,86.0,240.0,12.0,0.0,0.0,902.0,3.0
0.1,18.0,15.0,0.0,100.0,210.0,12.0,0.0,0.0,1148.0,3.6
6.0,18.0,15.0,0.0,160.0,190.0,8.0,0.0,0.0,1884.0,2.8
6.0,18.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,1274.0,6.4
6.0,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1286.0,8.0
6.0,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1208.0,7.3
6.0,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1247.0,6.9
6.0,18.0,15.0,0.0,115.0,240.0,8.0,0.0,0.0,1448.0,8.6
6.0,18.0,15.0,0.0,130.0,240.0,8.0,0.0,0.0,1280.0,6.6
6.0,18.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,1280.0,6.6
6.0,18.0,15.0,0.0,115.0,210.0,10.0,0.0,0.0,1355.0,7.4
6.0,4.5,15.0,0.5,80.0,210.0,12.0,0.0,0.0,733.0,1.4
6.0,4.5,15.0,0.5,70.0,210.0,12.0,0.0,0.0,652.0,1.3
12.4,18.0,15.0,0.0,120.0,210.0,8.0,0.6,0.0,1457.0,7.9
12.4,18.0,15.0,0.0,120.0,210.0,8.0,0.6,0.0,1403.0,7.3
12.4,18.0,15.0,0.0,127.0,210.0,8.0,0.0,0.0,1460.0,8.9
12.4,18.0,15.0,0.0,130.0,240.0,8.0,0.0,0.0,1238.0,6.6
12.4,18.0,15.0,0.0,130.0,240.0,8.0,0.0,0.0,1277.0,6.7
12.4,18.0,15.0,0.0,130.0,210.0,8.0,0.7,0.0,1469.0,9.0
12.4,18.0,15.0,0.0,130.0,240.0,8.0,0.0,0.0,1301.0,5.5
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1352.0,7.4
12.4,18.0,15.0,0.0,148.0,240.0,8.0,0.0,0.0,1271.0,6.3
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1298.0,6.0
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.0,0.0,929.0,3.5
12.4,7.0,15.0,0.0,104.0,240.0,10.0,0.0,0.0,935.0,3.3
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.0,0.0,908.0,3.1
12.4,7.0,15.0,0.0,110.0,240.0,10.0,0.35,0.0,947.0,2.8
12.4,7.0,15.0,0.0,110.0,240.0,10.0,0.35,0.0,941.0,2.8
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.0,0.0,932.0,3.4
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1280.0,7.1
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1277.0,6.1
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1286.0,5.7
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1283.0,5.8
12.4,18.0,15.0,0.0,143.0,240.0,8.0,0.0,0.0,1289.0,7.3
12.4,18.0,15.0,0.0,150.0,240.0,8.0,0.0,0.0,1283.0,7.3
12.4,18.0,15.0,0.0,143.0,240.0,8.0,0.0,0.0,1307.0,7.0
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.35,0.0,935.0,2.6
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.25,0.0,947.0,2.9
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.15,0.0,977.0,2.6
12.4,7.0,15.0,0.0,105.0,240.0,10.0,0.35,0.0,935.0,2.6
12.4,7.0,15.0,0.0,100.0,240.0,10.0,0.25,0.0,929.0,2.9
12.4,7.0,15.0,0.0,90.0,240.0,10.0,0.15,0.0,911.0,2.9
17.7,18.0,15.0,0.0,106.0,240.0,8.0,0.5,0.0,1259.0,6.3
17.7,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1142.0,6.1
17.7,18.0,15.0,0.0,90.0,240.0,8.0,0.5,0.0,1082.0,5.2
17.7,18.0,15.0,0.0,90.0,240.0,8.0,0.5,0.0,1052.0,5.4
17.7,18.0,15.0,0.0,85.0,240.0,8.0,0.0,0.0,1124.0,6.4
17.7,7.0,15.0,0.0,100.0,240.0,10.0,0.25,0.0,935.0,3.4
17.7,7.0,15.0,0.0,105.0,240.0,10.0,0.25,0.0,950.0,3.7
17.7,7.0,15.0,0.0,115.0,240.0,10.0,0.25,0.0,989.0,3.1
17.7,7.0,15.0,0.0,98.0,240.0,10.0,0.25,0.0,926.0,3.3
17.7,7.0,15.0,0.0,120.0,240.0,10.0,0.25,0.0,974.0,3.5
17.7,7.0,15.0,0.0,125.0,240.0,10.0,0.25,0.0,1001.0,3.4
17.7,18.0,15.0,0.0,130.0,240.0,8.0,0.5,0.0,1529.0,9.9
17.7,18.0,15.0,0.0,135.0,240.0,8.0,0.0,0.0,1514.0,9.5
17.7,18.0,15.0,0.0,135.0,240.0,8.0,0.25,0.0,1589.0,10.4
20.4,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1580.0,8.1
20.4,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1532.0,7.3
20.4,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1517.0,6.5
20.4,18.0,15.0,0.0,110.0,210.0,10.0,0.0,0.0,1250.0,6.8
20.4,18.0,15.0,0.0,115.0,210.0,10.0,0.0,0.0,1316.0,7.1
20.4,18.0,15.0,0.0,120.0,210.0,10.0,0.0,0.0,1298.0,6.2
19.9,7.0,15.0,0.0,100.0,240.0,10.0,0.35,0.0,905.0,3.0
19.9,7.0,15.0,0.0,100.0,240.0,10.0,0.35,0.0,953.0,2.3
19.9,7.0,15.0,0.0,100.0,240.0,10.0,0.35,0.0,947.0,3.1
19.9,7.0,15.0,0.0,85.0,240.0,10.0,0.35,0.0,887.0,2.4
19.9,7.0,15.0,0.0,120.0,240.0,10.0,0.35,0.0,965.0,2.9
19.9,7.0,15.0,0.0,120.0,240.0,10.0,0.35,0.0,983.0,3.1
19.9,7.0,15.0,0.0,115.0,240.0,8.0,0.0,0.0,986.0,2.9
19.9,7.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1007.0,2.7
19.9,7.0,15.0,0.0,125.0,240.0,8.0,0.0,0.0,995.0,2.8
19.9,7.0,15.0,0.0,85.0,240.0,12.0,0.35,0.0,923.0,2.9
19.9,7.0,15.0,0.0,120.0,240.0,8.0,0.35,0.0,998.0,3.2
19.9,7.0,15.0,0.0,125.0,240.0,8.0,0.35,0.0,1031.0,2.8
16.2,18.0,15.0,0.0,110.0,240.0,8.0,0.35,0.0,1295.0,10.7
16.2,18.0,15.0,0.0,100.0,240.0,10.0,0.35,0.0,1097.0,5.9
16.2,18.0,15.0,0.0,90.0,240.0,10.0,0.35,0.0,1082.0,5.6
16.2,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1130.0,6.5
16.2,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1103.0,6.5
16.2,18.0,15.0,0.0,100.0,240.0,12.0,0.0,0.0,1106.0,6.4
16.2,18.0,15.0,0.0,100.0,240.0,8.0,0.35,0.0,1124.0,7.0
16.2,18.0,15.0,0.0,115.0,240.0,8.0,0.35,0.0,1211.0,8.5
16.2,18.0,15.0,0.0,125.0,240.0,8.0,0.35,0.0,1355.0,9.2
16.2,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.0,1229.0,8.5
16.2,18.0,15.0,0.0,120.0,240.0,8.0,0.0,0.0,1316.0,10.8
16.2,18.0,15.0,0.0,115.0,240.0,8.0,0.0,0.0,1241.0,7.0
16.2,7.0,15.0,0.0,95.0,240.0,12.0,0.5,0.0,887.0,2.3
16.2,7.0,15.0,0.0,95.0,240.0,12.0,1.0,0.0,887.0,1.9
16.2,7.0,15.0,0.0,95.0,240.0,12.0,1.5,0.0,887.0,2.1
16.2,7.0,15.0,0.0,120.0,240.0,12.0,0.5,0.0,941.0,2.0
16.2,7.0,15.0,0.0,120.0,240.0,12.0,1.0,0.0,935.0,2.0
16.2,7.0,15.0,0.0,120.0,240.0,12.0,1.5,0.0,1019.0,2.7
10.4,7.0,15.0,0.0,90.0,240.0,10.0,0.0,0.3,890.0,3.1
10.4,7.0,15.0,0.0,100.0,240.0,10.0,0.0,0.3,923.0,3.2
10.4,7.0,15.0,0.0,110.0,240.0,10.0,0.0,0.3,944.0,3.7
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.3,1175.0,6.7
10.4,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.3,1331.0,8.1
10.4,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.3,1328.0,9.5
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.3,1130.0,4.6
10.4,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.3,1043.0,3.1
10.4,18.0,15.0,0.0,90.0,240.0,8.0,0.0,0.3,1091.0,5.7
10.4,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.0,1307.0,5.9
10.4,18.0,15.0,0.0,110.0,240.0,12.0,0.0,0.0,950.0,2.8
10.4,18.0,15.0,0.0,135.0,210.0,10.0,0.0,0.0,1688.0,6.2
10.4,18.0,15.0,0.0,110.0,240.0,8.0,0.0,0.0,1299.0,6.7
10.4,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1689.0,3.67
10.4,18.0,15.0,0.0,90.0,240.0,9.0,0.0,0.0,1062.0,4.4
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1196.0,6.3
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1232.0,6.7
10.4,18.0,15.0,0.0,100.0,240.0,8.0,0.0,0.0,1256.0,7.6
10.4,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1112.0,5.9
10.4,18.0,15.0,0.0,97.0,240.0,8.0,0.0,0.0,1184.0,4.9
10.4,18.0,15.0,0.0,97.0,240.0,8.0,0.0,0.0,1214.0,8.6
10.4,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1118.0,6.3
10.4,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1133.0,4.2
10.4,18.0,15.0,0.0,95.0,240.0,8.0,0.0,0.0,1217.0,8.8
16.2,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1523.0,6.99
16.2,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1583.0,6.35
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,1022.0,1.88
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.25,1046.0,2.55
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,932.0,2.18
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.25,941.0,3.61
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,938.0,2.14
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.6,956.0,2.67
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.24
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.6,0.0,956.0,3.05
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.19
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.25,0.0,959.0,2.69
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,947.0,2.23
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.135,959.0,1.98
16.2,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,926.0,2.85
16.2,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,911.0,2.53
16.2,4.5,15.0,0.0,122.0,180.0,10.0,0.0,0.0,914.0,2.38
16.2,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,2.7
16.2,4.5,15.0,0.0,122.0,180.0,10.0,0.0,0.0,923.0,3.0
16.2,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,917.0,2.98
16.2,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1652.0,5.13
16.2,18.0,15.0,0.0,164.0,210.0,8.0,0.0,0.0,1601.0,5.91
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1577.0,4.79
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1574.0,5.44
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1610.0,4.8
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.6,1646.0,7.39
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1565.0,5.38
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.3,1580.0,8.06
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1580.0,5.62
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.6,1580.0,5.67
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.37
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.67
16.2,4.5,15.0,0.0,90.0,180.0,10.0,0.0,0.0,827.0,2.08
16.2,4.5,15.0,0.0,90.0,180.0,10.0,0.0,1.5,839.0,1.46
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1571.0,5.47
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1592.0,4.45
16.2,18.0,15.0,0.0,164.0,210.0,8.0,0.0,0.0,1616.0,3.92
16.2,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.25,1637.0,7.21
16.2,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,923.0,2.87
16.2,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,923.0,2.83
16.2,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,929.0,2.87
16.2,4.5,15.0,0.0,122.0,180.0,10.0,0.0,0.0,923.0,2.74
16.2,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,929.0,2.74
16.2,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,923.0,2.68
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,947.0,2.72
16.2,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,965.0,3.11
16.2,4.5,15.0,0.0,150.0,180.0,10.0,0.0,0.0,959.0,2.27
16.2,4.5,15.0,0.0,150.0,180.0,10.0,0.25,0.0,956.0,2.61
16.2,4.5,15.0,0.0,150.0,180.0,10.0,0.25,0.0,866.0,2.19
10.4,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.3,917.0,3.14
10.4,4.5,15.0,0.0,132.0,180.0,10.0,0.0,0.3,959.0,3.35
10.4,4.5,15.0,0.0,75.0,180.0,10.0,0.0,0.3,800.0,2.12
10.4,4.5,15.0,0.0,85.0,180.0,10.0,0.0,0.3,845.0,2.62
10.4,4.5,15.0,0.0,145.0,180.0,10.0,0.0,0.3,971.0,2.23
10.4,4.5,15.0,0.0,148.0,180.0,10.0,0.0,0.3,1025.0,1.93
10.4,4.5,15.0,0.0,110.0,180.0,10.0,0.0,0.3,905.0,3.4
10.4,4.5,15.0,0.0,132.0,180.0,10.0,0.0,0.3,947.0,3.7
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.125,956.0,3.99
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.25,956.0,3.49
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.25,974.0,3.91
10.4,4.5,15.0,0.0,110.0,180.0,10.0,0.0,0.25,881.0,3.47
10.4,18.0,15.0,0.0,163.0,210.0,10.0,0.0,0.0,1440.0,10.17
10.4,18.0,15.0,0.0,164.0,180.0,10.0,0.0,0.0,1566.0,7.78
10.4,18.0,15.0,0.0,161.0,210.0,10.0,0.0,0.8,1644.0,16.0
10.4,18.0,15.0,0.0,161.0,210.0,10.0,0.0,0.8,1554.0,20.0
10.4,18.0,15.0,0.0,161.0,210.0,10.0,0.0,0.0,1623.0,16.0
10.4,18.0,15.0,0.0,161.0,210.0,10.0,0.0,0.0,1536.0,20.0
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,953.0,3.09
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,6.0,971.0,2.94
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,3.17
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.6,947.0,4.75
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,956.0,2.99
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.6,962.0,2.58
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,959.0,2.15
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.12,965.0,2.44
10.4,18.0,15.0,0.4,149.0,200.0,8.0,0.0,0.0,1166.0,4.19
10.4,18.0,15.0,0.4,149.0,200.0,8.0,0.0,0.0,1397.0,7.53
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,959.0,2.35
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.25,0.0,974.0,2.92
